Date,TimeSlot,DELHI,BRPL,BYPL,NDPL,NDMC,MES
16/10/2022,21:00,3141.140,1311.820,695.700,928.780,151.840,20.590
16/10/2022,22:00,3000.630,1257.400,638.030,905.940,148.970,18.800
16/10/2022,23:00,2848.300,1180.460,602.670,879.860,141.110,17.160
17/10/2022,00:00,2672.790,1087.610,564.250,844.120,137.730,15.850
17/10/2022,01:00,2506.070,1026.370,523.790,785.520,131.460,15.120
17/10/2022,02:00,2385.960,977.730,490.380,750.670,129.470,15.070
17/10/2022,03:00,2322.330,951.020,468.260,737.560,127.030,15.030
17/10/2022,04:00,2292.260,957.520,454.270,716.870,126.710,15.060
17/10/2022,05:00,2403.980,1014.630,473.310,747.980,128.260,16.950
17/10/2022,06:00,2708.760,1157.910,540.410,828.600,131.870,23.370
17/10/2022,07:00,3172.040,1301.600,692.860,978.870,142.710,25.820
17/10/2022,08:00,3092.860,1247.550,682.500,946.540,159.900,25.930
17/10/2022,09:00,3265.300,1325.460,697.210,992.600,187.280,25.980
17/10/2022,10:00,3833.550,1524.640,813.960,1225.830,209.840,26.270
17/10/2022,11:00,4004.680,1559.630,859.700,1302.360,219.620,25.420
17/10/2022,12:00,3959.120,1531.570,851.370,1294.960,219.060,24.870
17/10/2022,13:00,3826.720,1512.470,834.650,1199.600,219.810,23.840
17/10/2022,14:00,3746.370,1458.800,805.100,1206.500,217.850,22.120
17/10/2022,15:00,3854.830,1508.180,823.950,1251.620,217.770,22.030
17/10/2022,16:00,3756.110,1452.100,794.680,1234.840,215.840,22.300
17/10/2022,17:00,3819.790,1491.530,820.800,1237.390,208.230,22.860
17/10/2022,18:00,3941.950,1565.950,865.260,1251.550,198.830,23.740
17/10/2022,19:00,3965.770,1590.280,866.820,1265.550,183.030,23.500
17/10/2022,20:00,3660.320,1481.430,788.260,1163.060,169.300,22.500
17/10/2022,21:00,3353.710,1394.700,721.480,1020.500,160.070,20.770
17/10/2022,22:00,3190.760,1309.810,681.400,1000.170,149.190,18.610
17/10/2022,23:00,3035.680,1233.740,639.930,970.800,145.890,16.660
18/10/2022,00:00,2849.990,1125.910,614.120,929.000,138.460,15.440
18/10/2022,01:00,2669.180,1054.140,568.050,877.190,129.470,15.090
18/10/2022,02:00,2551.130,1008.630,538.220,836.020,128.800,15.150
18/10/2022,03:00,2460.080,967.790,515.500,810.630,128.000,14.790
18/10/2022,04:00,2441.170,969.060,501.060,805.260,127.000,15.210
18/10/2022,05:00,2528.870,1036.510,507.080,815.110,128.910,17.160
18/10/2022,06:00,2858.720,1188.690,587.030,900.480,132.200,23.190
18/10/2022,07:00,3306.190,1380.550,710.890,1017.400,143.940,25.800
18/10/2022,08:00,3249.120,1334.870,697.960,994.820,160.560,26.130
18/10/2022,09:00,3386.820,1390.800,708.460,1040.740,188.570,26.100
18/10/2022,10:00,3737.370,1484.760,756.030,1231.490,206.070,25.790
18/10/2022,11:00,3878.330,1510.840,798.700,1291.400,214.730,25.270
18/10/2022,12:00,3843.610,1451.850,855.000,1270.460,213.770,24.420
18/10/2022,13:00,3757.240,1469.450,833.050,1181.780,214.430,23.380
18/10/2022,14:00,3692.890,1415.730,785.810,1214.000,210.260,22.530
18/10/2022,15:00,3845.420,1467.640,830.780,1275.290,212.530,22.420
18/10/2022,16:00,3805.360,1472.800,801.570,1265.960,209.220,21.070
18/10/2022,17:00,3829.150,1502.940,805.320,1256.290,206.260,23.290
18/10/2022,18:00,3920.830,1509.080,868.410,1287.110,189.790,23.720
18/10/2022,19:00,3952.650,1559.100,885.810,1271.400,174.890,23.500
18/10/2022,20:00,3700.280,1513.900,799.030,1172.440,157.860,22.460
18/10/2022,21:00,3351.680,1412.300,727.830,1013.710,145.930,20.680
18/10/2022,22:00,3172.070,1303.240,681.130,1001.940,137.170,18.620
18/10/2022,23:00,3014.320,1209.460,648.210,986.520,126.270,16.510
19/10/2022,00:00,2806.380,1114.390,593.790,934.590,121.580,15.350
19/10/2022,01:00,2625.090,1031.810,559.940,881.840,111.720,14.790
19/10/2022,02:00,2502.660,979.900,529.060,844.890,110.110,14.790
19/10/2022,03:00,2424.750,951.090,510.840,816.360,108.720,14.700
19/10/2022,04:00,2410.690,962.990,499.290,806.100,104.190,15.030
19/10/2022,05:00,2521.160,1029.650,515.760,827.730,106.850,17.220
19/10/2022,06:00,2870.740,1183.600,595.930,925.130,113.700,23.920
19/10/2022,07:00,3358.600,1379.460,728.930,1058.260,133.000,26.440
19/10/2022,08:00,3266.910,1349.160,691.960,1018.710,152.250,25.700
19/10/2022,09:00,3397.690,1401.520,723.730,1030.960,186.500,25.880
19/10/2022,10:00,3830.570,1507.150,801.230,1250.780,206.640,25.860
19/10/2022,11:00,3932.970,1496.020,864.150,1297.500,214.140,24.710
19/10/2022,12:00,3981.950,1530.800,893.190,1277.810,215.160,24.630
19/10/2022,13:00,3770.820,1456.930,854.020,1172.780,222.450,23.700
19/10/2022,14:00,3746.520,1424.440,869.160,1192.260,206.660,22.220
19/10/2022,15:00,3846.920,1463.960,876.290,1237.240,216.250,20.800
19/10/2022,16:00,3836.540,1478.230,865.050,1230.480,210.470,21.650
19/10/2022,17:00,3850.970,1494.930,876.390,1212.490,204.890,22.730
19/10/2022,18:00,3997.670,1559.340,928.180,1254.050,190.850,24.460
19/10/2022,19:00,4015.120,1602.870,917.620,1260.770,170.760,24.160
19/10/2022,20:00,3741.180,1509.710,844.720,1170.100,156.820,22.920
19/10/2022,21:00,3384.990,1426.100,762.130,1004.750,144.210,21.410
19/10/2022,22:00,3241.880,1336.080,710.760,1007.800,138.750,19.330
19/10/2022,23:00,3076.470,1236.430,678.930,989.720,126.740,16.980
20/10/2022,00:00,2866.330,1135.270,636.540,933.890,119.200,15.750
20/10/2022,01:00,2685.220,1059.830,588.990,881.320,114.430,15.180
20/10/2022,02:00,2548.920,1007.470,551.570,839.640,110.830,15.140
20/10/2022,03:00,2474.670,973.540,528.420,828.710,104.070,14.850
20/10/2022,04:00,2436.990,972.490,515.680,807.110,103.570,15.180
20/10/2022,05:00,2549.510,1044.230,531.390,827.670,103.480,17.570
20/10/2022,06:00,2869.000,1196.460,598.540,911.190,111.950,23.730
20/10/2022,07:00,3302.030,1374.830,710.840,1036.150,127.210,25.680
20/10/2022,08:00,3263.730,1330.440,732.600,998.170,146.070,25.370
20/10/2022,09:00,3377.590,1369.930,740.280,1030.750,183.400,25.000
20/10/2022,10:00,3761.430,1481.220,791.650,1224.140,203.780,24.960
20/10/2022,11:00,3900.610,1495.530,852.970,1280.160,212.110,24.140
20/10/2022,12:00,3925.060,1483.230,891.350,1281.080,206.550,23.700
20/10/2022,13:00,3784.150,1471.800,845.620,1192.390,207.180,23.130
20/10/2022,14:00,3711.350,1396.410,843.230,1214.350,201.780,21.910
20/10/2022,15:00,3900.580,1486.900,876.910,1275.040,202.960,21.740
20/10/2022,16:00,3835.660,1485.550,846.340,1237.410,203.400,21.550
20/10/2022,17:00,3887.000,1495.740,879.070,1254.880,196.600,23.470
20/10/2022,18:00,4047.800,1622.200,920.930,1268.350,181.900,24.390
20/10/2022,19:00,4031.650,1632.470,896.200,1276.210,168.260,24.030
20/10/2022,20:00,3750.480,1532.070,834.790,1174.770,150.750,22.810
20/10/2022,21:00,3408.050,1441.220,752.070,1029.720,138.180,21.020
20/10/2022,22:00,3274.720,1349.980,725.560,1016.560,132.100,19.440
20/10/2022,23:00,3087.240,1256.920,674.360,989.910,121.370,16.830
21/10/2022,00:00,2894.930,1153.840,637.120,948.650,111.780,15.640
21/10/2022,01:00,2721.520,1078.280,592.060,904.540,105.750,14.950
21/10/2022,02:00,2587.640,1023.650,561.350,862.850,101.180,13.150
21/10/2022,03:00,2519.740,1003.890,542.220,835.960,100.680,14.710
21/10/2022,04:00,2504.160,999.830,529.230,835.540,100.500,15.250
21/10/2022,05:00,2601.600,1063.450,544.620,852.920,100.550,17.450
21/10/2022,06:00,2934.260,1221.770,605.560,948.540,107.100,23.530
21/10/2022,07:00,3368.090,1380.080,763.680,1053.590,118.030,25.530
21/10/2022,08:00,3317.720,1351.780,741.620,1026.960,141.390,25.450
21/10/2022,09:00,3384.140,1384.500,722.960,1050.440,170.410,24.700
21/10/2022,10:00,3888.460,1540.020,832.190,1257.310,195.910,25.140
21/10/2022,11:00,4042.110,1557.430,906.010,1305.600,211.780,25.260
21/10/2022,12:00,4043.370,1540.590,919.390,1312.770,208.450,24.210
21/10/2022,13:00,3834.220,1476.390,881.210,1223.200,207.590,23.090
21/10/2022,14:00,3788.920,1487.050,833.890,1206.620,201.270,22.010
21/10/2022,15:00,3837.690,1491.570,837.370,1252.090,201.620,21.020
21/10/2022,16:00,3830.090,1463.630,852.850,1256.300,199.530,21.370
21/10/2022,17:00,3862.320,1524.100,855.420,1233.570,190.300,22.770
21/10/2022,18:00,4019.550,1581.900,902.610,1277.110,181.280,23.520
21/10/2022,19:00,3989.190,1578.730,909.860,1270.050,168.650,23.480
21/10/2022,20:00,3747.950,1537.760,822.380,1172.660,153.470,22.210
21/10/2022,21:00,3417.530,1440.960,748.860,1026.270,140.770,20.800
21/10/2022,22:00,3230.490,1345.130,686.420,1012.760,132.930,18.680
21/10/2022,23:00,3086.390,1251.750,674.110,995.450,125.580,17.240
22/10/2022,00:00,2898.920,1153.680,632.070,953.410,118.700,15.880
22/10/2022,01:00,2739.260,1083.000,588.850,910.910,115.750,14.920
22/10/2022,02:00,2593.900,1027.970,552.250,860.950,114.380,14.790
22/10/2022,03:00,2491.360,992.690,525.800,821.020,113.330,14.750
22/10/2022,04:00,2477.750,998.420,510.800,817.360,112.700,15.250
22/10/2022,05:00,2586.630,1049.210,530.380,846.880,112.540,16.480
22/10/2022,06:00,2774.090,1144.850,576.050,897.250,112.700,19.880
22/10/2022,07:00,3098.600,1277.700,675.460,975.430,118.840,21.970
22/10/2022,08:00,3114.510,1262.290,696.760,977.370,125.940,22.800
22/10/2022,09:00,3177.690,1311.500,677.660,1000.000,140.310,21.270
22/10/2022,10:00,3573.650,1423.990,781.250,1162.100,151.690,21.420
22/10/2022,11:00,3717.430,1476.660,824.210,1200.130,158.870,20.620
22/10/2022,12:00,3765.320,1507.760,849.090,1193.590,162.850,19.860
22/10/2022,13:00,3632.150,1453.810,848.240,1119.000,159.300,19.090
22/10/2022,14:00,3465.330,1375.360,799.590,1085.560,155.810,17.260
22/10/2022,15:00,3482.460,1378.690,796.220,1099.920,155.710,16.140
22/10/2022,16:00,3429.650,1352.920,786.140,1087.830,148.790,16.810
22/10/2022,17:00,3408.450,1356.280,784.960,1062.410,145.240,18.350
22/10/2022,18:00,3663.440,1486.270,858.970,1108.710,151.040,21.160
22/10/2022,19:00,3608.870,1471.400,845.460,1087.960,150.320,21.290
22/10/2022,20:00,3371.700,1394.150,757.610,1021.440,142.870,20.480
22/10/2022,21:00,3160.590,1350.970,705.420,918.510,137.550,19.100
22/10/2022,22:00,3008.450,1262.680,657.030,914.390,129.570,17.790
22/10/2022,23:00,2883.590,1197.150,633.180,887.730,122.990,16.020
23/10/2022,00:00,2703.270,1094.920,604.520,854.530,111.390,14.990
23/10/2022,01:00,2499.670,1009.100,548.250,797.760,106.540,14.330
23/10/2022,02:00,2367.620,957.180,514.180,754.850,104.210,14.140
23/10/2022,03:00,2308.730,933.800,500.680,740.380,97.940,13.990
23/10/2022,04:00,2291.500,927.430,490.980,728.820,97.470,14.280
23/10/2022,05:00,2363.520,977.650,500.500,749.280,98.250,15.460
23/10/2022,06:00,2486.320,1046.680,519.730,777.950,100.450,17.660
23/10/2022,07:00,2662.580,1104.060,588.530,824.610,104.250,18.840
23/10/2022,08:00,2809.000,1156.150,627.130,869.750,109.020,19.190
23/10/2022,09:00,2869.640,1196.250,619.320,899.280,114.830,18.690
23/10/2022,10:00,3138.740,1281.690,684.270,1010.390,117.580,17.950
23/10/2022,11:00,3269.190,1315.560,715.210,1062.450,126.130,17.250
23/10/2022,12:00,3279.620,1321.070,728.850,1053.900,125.920,16.930
23/10/2022,13:00,3161.600,1275.780,727.360,987.240,125.230,15.750
23/10/2022,14:00,3036.280,1228.470,690.590,951.250,124.390,14.810
23/10/2022,15:00,2939.360,1171.970,665.300,937.970,122.070,14.110
23/10/2022,16:00,2888.970,1175.560,641.920,911.300,120.630,14.690
23/10/2022,17:00,2871.330,1188.980,635.510,874.400,120.370,16.810
23/10/2022,18:00,3134.570,1326.200,702.820,928.490,126.470,20.650
23/10/2022,19:00,3176.130,1340.410,707.160,934.780,132.070,19.880
23/10/2022,20:00,3036.540,1314.360,670.630,872.150,130.300,19.260
23/10/2022,21:00,2896.690,1271.180,635.820,820.920,123.490,17.910
23/10/2022,22:00,2785.630,1192.460,607.900,821.360,118.660,16.510
23/10/2022,23:00,2624.220,1099.110,575.970,794.720,114.110,14.860
24/10/2022,00:00,2442.630,997.070,554.090,750.830,105.320,13.860
24/10/2022,01:00,2272.750,936.240,495.460,705.570,100.710,13.180
24/10/2022,02:00,2188.270,901.150,471.680,678.760,99.460,13.200
24/10/2022,03:00,2125.900,880.110,458.550,655.830,97.890,13.200
24/10/2022,04:00,2119.420,886.940,451.880,652.530,94.180,13.390
24/10/2022,05:00,2209.790,940.700,469.670,665.570,94.400,14.770
24/10/2022,06:00,2377.860,1017.980,520.480,703.560,96.990,16.820
24/10/2022,07:00,2553.380,1096.250,578.860,742.470,101.380,18.240
24/10/2022,08:00,2648.470,1126.120,609.910,758.750,106.400,19.590
24/10/2022,09:00,2684.820,1166.140,596.480,764.890,113.710,19.200
24/10/2022,10:00,2768.400,1219.230,616.900,772.870,115.330,18.040
24/10/2022,11:00,2801.640,1202.130,661.950,777.120,116.700,17.390
24/10/2022,12:00,2766.770,1203.400,651.770,752.400,119.300,15.770
24/10/2022,13:00,2694.060,1175.580,647.380,710.670,120.050,14.950
24/10/2022,14:00,2552.400,1107.070,621.600,666.950,118.520,14.000
24/10/2022,15:00,2452.810,1072.300,586.420,645.370,116.860,13.510
24/10/2022,16:00,2410.890,1072.600,566.010,621.140,114.840,14.470
24/10/2022,17:00,2503.140,1097.040,596.250,652.050,115.780,17.090
24/10/2022,18:00,2965.310,1307.950,713.480,771.550,126.700,21.650
24/10/2022,19:00,2993.990,1332.320,682.360,803.590,126.960,20.540
24/10/2022,20:00,2773.880,1217.500,647.050,742.250,121.940,18.240
24/10/2022,21:00,2642.880,1168.650,607.680,703.950,119.080,17.600
24/10/2022,22:00,2592.310,1150.340,588.170,699.750,112.890,16.630
24/10/2022,23:00,2471.380,1081.480,569.140,671.180,109.380,15.130
25/10/2022,00:00,2327.260,995.090,541.060,649.800,105.030,14.140
25/10/2022,01:00,2181.810,943.990,495.000,605.170,104.110,13.420
25/10/2022,02:00,2089.690,901.300,470.520,583.460,101.400,13.350
25/10/2022,03:00,2028.520,877.400,454.540,567.820,95.900,13.340
25/10/2022,04:00,2020.660,880.460,446.530,565.480,95.310,13.700
25/10/2022,05:00,2095.960,921.560,459.470,583.840,96.120,15.070
25/10/2022,06:00,2215.520,974.780,492.610,611.340,98.610,17.230
25/10/2022,07:00,2333.720,1023.300,530.090,633.840,104.140,20.310
25/10/2022,08:00,2439.230,1046.840,568.320,655.730,122.680,22.520
25/10/2022,09:00,2538.040,1120.670,556.460,676.780,142.000,21.580
25/10/2022,10:00,2708.370,1210.470,592.690,710.490,158.530,20.480
25/10/2022,11:00,2726.450,1190.340,604.360,720.200,165.850,20.170
25/10/2022,12:00,2729.870,1187.790,616.290,716.560,165.140,19.230
25/10/2022,13:00,2640.910,1120.340,618.410,694.410,164.270,18.400
25/10/2022,14:00,2578.590,1120.850,577.590,661.950,163.230,17.610
25/10/2022,15:00,2466.840,1050.620,566.110,653.430,161.690,17.080
25/10/2022,16:00,2430.390,1059.210,535.250,630.670,161.560,17.790
25/10/2022,17:00,2487.640,1091.680,544.710,645.870,157.850,19.530
25/10/2022,18:00,3107.670,1367.580,701.060,822.830,158.110,23.960
25/10/2022,19:00,3097.800,1365.470,691.210,833.790,153.200,22.900
25/10/2022,20:00,2791.400,1220.980,629.030,753.870,138.830,20.420
25/10/2022,21:00,2696.190,1198.420,605.540,713.380,128.430,18.750
25/10/2022,22:00,2550.180,1125.250,573.750,688.720,120.650,16.850
25/10/2022,23:00,2362.030,1013.810,533.630,664.080,114.270,14.810
26/10/2022,00:00,2151.580,917.810,492.070,603.380,104.150,13.880
26/10/2022,01:00,2040.580,870.830,457.810,576.630,102.920,13.360
26/10/2022,02:00,1953.710,830.870,434.190,557.140,99.430,13.490
26/10/2022,03:00,1915.630,811.660,420.550,553.150,98.660,13.490
26/10/2022,04:00,1926.490,826.430,421.500,548.100,98.430,13.710
26/10/2022,05:00,2003.830,873.810,428.990,566.940,99.540,15.530
26/10/2022,06:00,2193.130,962.100,471.490,621.130,98.050,18.490
26/10/2022,07:00,2463.250,1077.660,552.530,675.490,111.320,22.090
26/10/2022,08:00,2691.200,1176.960,602.170,731.250,129.280,24.230
26/10/2022,09:00,2786.990,1252.650,586.730,753.070,145.440,22.640
26/10/2022,10:00,2978.410,1302.460,647.200,805.540,167.740,21.630
26/10/2022,11:00,3048.150,1330.280,668.920,828.770,170.950,21.360
26/10/2022,12:00,3026.810,1299.790,675.960,820.540,170.630,20.190
26/10/2022,13:00,2908.120,1258.270,659.940,766.090,170.410,19.550
26/10/2022,14:00,2760.400,1206.610,603.940,736.740,170.830,18.240
26/10/2022,15:00,2718.310,1181.020,587.430,733.820,172.590,17.520
26/10/2022,16:00,2718.490,1181.620,591.060,729.590,172.380,18.990
26/10/2022,17:00,2734.090,1189.820,616.820,720.570,169.170,20.460
26/10/2022,18:00,3038.840,1347.340,687.760,785.840,169.830,22.650
26/10/2022,19:00,3007.480,1307.840,668.380,814.870,164.020,22.020
26/10/2022,20:00,2922.890,1286.100,648.180,783.730,154.180,20.450
26/10/2022,21:00,2740.670,1208.670,595.810,750.190,145.390,19.310
26/10/2022,22:00,2614.430,1149.730,563.400,722.070,136.970,17.190
26/10/2022,23:00,2327.970,1008.030,502.810,646.680,132.980,14.630
27/10/2022,00:00,2245.060,934.710,503.440,644.560,125.620,13.780
27/10/2022,01:00,2095.960,881.370,457.800,598.370,125.070,13.380
27/10/2022,02:00,2010.040,845.580,430.750,579.100,122.920,13.160
27/10/2022,03:00,1963.830,820.820,418.000,575.420,117.710,13.290
27/10/2022,04:00,1965.940,828.070,413.940,574.380,117.200,13.620
27/10/2022,05:00,2091.880,900.440,434.760,601.980,119.010,15.880
27/10/2022,06:00,2397.320,1052.630,502.960,670.500,123.700,21.890
27/10/2022,07:00,2749.690,1176.260,604.000,791.020,133.220,24.190
27/10/2022,08:00,2927.590,1250.790,647.760,826.550,144.580,24.000
27/10/2022,09:00,3046.360,1282.620,646.630,903.080,162.510,22.590
27/10/2022,10:00,3345.980,1323.320,721.490,1065.300,178.350,22.790
27/10/2022,11:00,3421.350,1371.260,706.430,1111.460,184.460,21.890
27/10/2022,12:00,3343.330,1303.650,697.530,1100.900,185.040,20.560
27/10/2022,13:00,3220.780,1309.430,676.590,1002.390,185.710,20.650
27/10/2022,14:00,3197.590,1252.400,681.970,1028.430,182.110,19.340
27/10/2022,15:00,3256.980,1281.570,673.470,1068.640,184.240,17.970
27/10/2022,16:00,3163.970,1231.660,663.550,1037.610,182.880,18.400
27/10/2022,17:00,3214.110,1276.870,669.740,1025.580,178.340,20.550
27/10/2022,18:00,3428.570,1394.610,726.110,1074.760,175.070,22.400
27/10/2022,19:00,3380.450,1382.890,717.350,1059.110,166.890,22.050
27/10/2022,20:00,3154.190,1314.710,657.390,975.840,156.330,20.510
27/10/2022,21:00,2930.860,1238.950,626.330,878.140,146.830,19.010
27/10/2022,22:00,2738.880,1139.070,581.240,837.800,137.850,16.840
27/10/2022,23:00,2552.840,1048.690,534.070,796.710,134.030,15.130
28/10/2022,00:00,2345.190,934.330,504.010,745.800,127.410,14.100
28/10/2022,01:00,2204.940,882.030,460.980,703.020,124.330,13.420
28/10/2022,02:00,2124.720,851.000,434.280,681.550,120.650,13.360
28/10/2022,03:00,2062.700,825.500,420.880,662.920,119.810,13.410
28/10/2022,04:00,2090.750,842.880,423.010,671.100,119.110,13.890
28/10/2022,05:00,2186.010,898.380,434.280,695.930,121.010,16.210
28/10/2022,06:00,2562.170,1079.380,514.440,796.190,125.280,22.570
28/10/2022,07:00,3028.660,1257.850,651.640,938.260,127.570,25.110
28/10/2022,08:00,3018.300,1251.890,654.320,920.340,138.410,24.720
28/10/2022,09:00,3164.160,1309.910,656.760,984.150,156.700,23.730
28/10/2022,10:00,3531.910,1418.890,738.380,1143.670,173.390,23.310
28/10/2022,11:00,3649.310,1450.510,770.900,1187.310,181.740,22.120
28/10/2022,12:00,3666.840,1422.650,783.370,1219.920,184.250,21.830
28/10/2022,13:00,3444.490,1352.880,778.410,1073.730,185.550,21.890
28/10/2022,14:00,3320.030,1264.910,724.870,1092.270,181.750,20.390
28/10/2022,15:00,3410.590,1302.980,732.860,1140.080,180.510,19.670
28/10/2022,16:00,3372.840,1320.340,725.590,1106.940,171.590,19.810
28/10/2022,17:00,3446.770,1362.350,743.400,1113.130,173.360,21.720
28/10/2022,18:00,3663.490,1467.410,800.910,1152.520,167.570,22.980
28/10/2022,19:00,3561.620,1443.050,763.550,1156.900,153.500,22.350
28/10/2022,20:00,3314.270,1381.010,705.550,1036.180,141.330,21.010
28/10/2022,21:00,3014.130,1274.430,653.610,908.130,128.590,19.250
28/10/2022,22:00,2802.070,1152.000,613.700,872.190,119.870,17.410
28/10/2022,23:00,2637.090,1072.260,566.910,841.400,115.430,15.220
29/10/2022,00:00,2437.720,969.220,537.470,790.330,104.580,13.890
29/10/2022,01:00,2276.920,913.090,484.260,745.510,99.010,13.410
29/10/2022,02:00,2183.610,874.330,459.280,716.970,98.880,13.440
29/10/2022,03:00,2136.590,856.260,452.020,697.980,96.210,13.400
29/10/2022,04:00,2152.940,877.380,442.990,707.320,91.240,13.720
29/10/2022,05:00,2251.960,932.550,455.610,733.150,93.510,15.680
29/10/2022,06:00,2539.040,1066.020,517.140,814.660,98.410,19.350
